LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
449,07.27 09:57:51,chrome.exe *64,"fcmatch.google.com:443 close, 2213 bytes (2.16 KB) sent, 7087 bytes (6.92 KB) received, lifetime 04:49",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['fcmatch.google.com:443', '2213', '2.16 KB', '7087', '(6.92 KB', '04:49']"
450,07.27 09:57:51,chrome.exe *64,"fcmatch.youtube.com:443 close, 2278 bytes (2.22 KB) sent, 6205 bytes (6.05 KB) received, lifetime 04:49",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['fcmatch.youtube.com:443', '2278', '2.22 KB', '6205', '(6.05 KB', '04:49']"
451,07.27 09:58:12,chrome.exe *64,"r8---sn-i3b7knez.googlevideo.com:443 close, 733 bytes sent, 151 bytes received, lifetime 00:30",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['r8---sn-i3b7knez.googlevideo.com:443', '733', '151', '00:30']"
452,07.27 09:58:34,chrome.exe *64,"i.ytimg.com:443 close, 25336 bytes (24.7 KB) sent, 1568801 bytes (1.49 MB) received, lifetime 08:02",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['i.ytimg.com:443', '25336', '24.7 KB', '1568801', '(1.49 MB', '08:02']"
453,07.27 09:58:35,chrome.exe *64,"clients1.google.com:443 close, 2425 bytes (2.36 KB) sent, 5631 bytes (5.49 KB) received, lifetime 07:33",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['clients1.google.com:443', '2425', '2.36 KB', '5631', '(5.49 KB', '07:33']"
454,07.27 09:59:16,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
455,07.27 09:59:58,chrome.exe *64,"i9.ytimg.com:443 close, 4512 bytes (4.40 KB) sent, 1009308 bytes (985 KB) received, lifetime 07:15",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['i9.ytimg.com:443', '4512', '4.40 KB', '1009308', '(985 KB', '07:15']"
456,07.27 10:00:11,YodaoDict.exe,"cidian.youdao.com:80 close, 923 bytes sent, 456 bytes received, lifetime 09:53",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['cidian.youdao.com:80', '923', '456', '09:53']"
457,07.27 10:00:11,YodaoDict.exe,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['cidian.youdao.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
458,07.27 10:00:12,SogouCloud.exe,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['security.ie.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
459,07.27 10:00:12,SogouCloud.exe,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['security.ie.sogou.com:80', '735', '184', '<1 sec']"
460,07.27 10:00:14,chrome.exe *64,clientservices.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['clientservices.googleapis.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
461,07.27 10:00:17,Dropbox.exe,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17063 bytes (16.6 KB) received, lifetime 01:01",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['client-cf.dropbox.com:443', '5129', '5.00 KB', '17063', '(16.6 KB', '01:01']"
462,07.27 10:00:18,SogouCloud.exe,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['security.ie.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
463,07.27 10:00:18,SogouCloud.exe,"security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['security.ie.sogou.com:80', '691', '184', '<1 sec']"
464,07.27 10:00:18,SogouCloud.exe,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['security.ie.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
465,07.27 10:00:18,SogouCloud.exe,"security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['security.ie.sogou.com:80', '691', '184', '<1 sec']"
466,07.27 10:00:23,YodaoDict.exe,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['cidian.youdao.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
467,07.27 10:00:25,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.evernote.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
468,07.27 10:00:27,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
469,07.27 10:00:30,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
470,07.27 10:00:38,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
471,07.27 10:00:38,Dropbox.exe,"client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['client-cf.dropbox.com:443', '0', '0', '<1 sec']"
472,07.27 10:00:39,Dropbox.exe,dl-debug.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['dl-debug.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
473,07.27 10:00:39,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['block.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
474,07.27 10:00:39,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['block.dropbox.com:443', '0', '0', '<1 sec']"
475,07.27 10:00:44,chrome.exe *64,tpc.googlesyndication.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['tpc.googlesyndication.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
476,07.27 10:00:53,Dropbox.exe,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['d.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
477,07.27 10:01:27,Dropbox.exe,"client-cf.dropbox.com:443 close, 913 bytes sent, 3881 bytes (3.79 KB) received, lifetime 01:00",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['client-cf.dropbox.com:443', '913', '3881', '3.79 KB', '01:00']"
478,07.27 10:01:38,chrome.exe *64,"safebrowsing.googleapis.com:443 close, 1847 bytes (1.80 KB) sent, 2478 bytes (2.41 KB) received, lifetime 04:00",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['safebrowsing.googleapis.com:443', '1847', '1.80 KB', '2478', '(2.41 KB', '04:00']"
479,07.27 10:01:40,Dropbox.exe,"dl-debug.dropbox.com:443 close, 45219 bytes (44.1 KB) sent, 4712 bytes (4.60 KB) received, lifetime 01:01",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['dl-debug.dropbox.com:443', '45219', '44.1 KB', '4712', '(4.60 KB', '01:01']"
480,07.27 10:01:54,Dropbox.exe,"d.dropbox.com:443 close, 2934 bytes (2.86 KB) sent, 5012 bytes (4.89 KB) received, lifetime 01:01",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['d.dropbox.com:443', '2934', '2.86 KB', '5012', '(4.89 KB', '01:01']"
481,07.27 10:02:34,chrome.exe *64,www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
482,07.27 10:02:34,chrome.exe *64,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.google.com.hk:443', 'proxy.cse.cuhk.edu.hk:5070']"
483,07.27 10:02:34,chrome.exe *64,www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
484,07.27 10:02:34,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['clients5.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
485,07.27 10:02:34,chrome.exe *64,notifications.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['notifications.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
486,07.27 10:02:34,chrome.exe *64,lh3.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['lh3.googleusercontent.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
487,07.27 10:02:34,chrome.exe *64,ogs.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['ogs.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
488,07.27 10:02:35,chrome.exe *64,www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
489,07.27 10:02:35,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
490,07.27 10:02:35,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
491,07.27 10:02:35,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
492,07.27 10:02:35,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
493,07.27 10:02:35,chrome.exe *64,s2.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['s2.googleusercontent.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
494,07.27 10:02:38,chrome.exe *64,www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
495,07.27 10:02:38,chrome.exe *64,www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['www.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
496,07.27 10:02:38,chrome.exe *64,"www.gstatic.com:443 close, 568 bytes sent, 156 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['www.gstatic.com:443', '568', '156', '<1 sec']"
497,07.27 10:02:41,chrome.exe *64,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['fonts.gstatic.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
498,07.27 10:02:43,chrome.exe *64,yt3.ggpht.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['yt3.ggpht.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
499,07.27 10:02:48,chrome.exe *64,"www.google.com:443 close, 568 bytes sent, 225 bytes received, lifetime 00:13",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['www.google.com:443', '568', '225', '00:13']"
500,07.27 10:02:48,chrome.exe *64,"notifications.google.com:443 close, 465 bytes sent, 4789 bytes (4.67 KB) received, lifetime 00:14",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['notifications.google.com:443', '465', '4789', '4.67 KB', '00:14']"
501,07.27 10:02:48,chrome.exe *64,"lh3.googleusercontent.com:443 close, 745 bytes sent, 229 bytes received, lifetime 00:14",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['lh3.googleusercontent.com:443', '745', '229', '00:14']"
502,07.27 10:02:48,chrome.exe *64,"www.google.com:443 close, 568 bytes sent, 225 bytes received, lifetime 00:13",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['www.google.com:443', '568', '225', '00:13']"
503,07.27 10:02:48,chrome.exe *64,"clients5.google.com:443 close, 461 bytes sent, 4213 bytes (4.11 KB) received, lifetime 00:14",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['clients5.google.com:443', '461', '4213', '4.11 KB', '00:14']"
504,07.27 10:02:48,chrome.exe *64,"www.gstatic.com:443 close, 733 bytes sent, 229 bytes received, lifetime 00:14",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['www.gstatic.com:443', '733', '229', '00:14']"
505,07.27 10:02:48,chrome.exe *64,"www.google.com:443 close, 568 bytes sent, 225 bytes received, lifetime 00:13",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['www.google.com:443', '568', '225', '00:13']"
506,07.27 10:03:00,chrome.exe *64,"fonts.gstatic.com:443 close, 463 bytes sent, 4785 bytes (4.67 KB) received, lifetime 00:19",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['fonts.gstatic.com:443', '463', '4785', '4.67 KB', '00:19']"
507,07.27 10:04:04,chrome.exe *64,r8---sn-i3b7knez.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['r8---sn-i3b7knez.googlevideo.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
508,07.27 10:04:14,chrome.exe *64,"clientservices.googleapis.com:443 close, 1051 bytes (1.02 KB) sent, 554 bytes received, lifetime 04:00",3ced113c,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes received, lifetime <*>","['clientservices.googleapis.com:443', '1051', '1.02 KB', '554', '04:00']"
509,07.27 10:04:15,chrome.exe *64,"r8---sn-i3b7knez.googlevideo.com:443 close, 733 bytes sent, 151 bytes received, lifetime 00:11",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['r8---sn-i3b7knez.googlevideo.com:443', '733', '151', '00:11']"
510,07.27 10:04:25,chrome.exe *64,"www.evernote.com:443 close, 2484 bytes (2.42 KB) sent, 2359 bytes (2.30 KB) received, lifetime 04:00",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['www.evernote.com:443', '2484', '2.42 KB', '2359', '(2.30 KB', '04:00']"
511,07.27 10:04:35,chrome.exe *64,"clients4.google.com:443 close, 36705 bytes (35.8 KB) sent, 25649 bytes (25.0 KB) received, lifetime 30:34",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['clients4.google.com:443', '36705', '35.8 KB', '25649', '(25.0 KB', '30:34']"
512,07.27 10:04:35,chrome.exe *64,"clients6.google.com:443 close, 4079 bytes (3.98 KB) sent, 2903 bytes (2.83 KB) received, lifetime 04:05",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['clients6.google.com:443', '4079', '3.98 KB', '2903', '(2.83 KB', '04:05']"
513,07.27 10:05:03,QQProtectUpd.exe,"qd-update.qq.com:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",2b71c77d,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>","['qd-update.qq.com:8080', 'proxy.cse.cuhk.edu.hk:5070', '403']"
514,07.27 10:05:03,QQProtectUpd.exe,qdun-data.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['qdun-data.qq.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
515,07.27 10:05:03,QQProtectUpd.exe,"qdun-data.qq.com:443 close, 261 bytes sent, 70 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['qdun-data.qq.com:443', '261', '70', '<1 sec']"
516,07.27 10:05:04,QQProtectUpd.exe,"qd-update.qq.com:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",2b71c77d,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>","['qd-update.qq.com:8080', 'proxy.cse.cuhk.edu.hk:5070', '403']"
517,07.27 10:05:05,QQProtectUpd.exe,"qd-update.qq.com:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",2b71c77d,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>","['qd-update.qq.com:8080', 'proxy.cse.cuhk.edu.hk:5070', '403']"
518,07.27 10:05:06,QQProtectUpd.exe,"qd-update.qq.com:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",2b71c77d,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>","['qd-update.qq.com:8080', 'proxy.cse.cuhk.edu.hk:5070', '403']"
519,07.27 10:05:07,QQProtectUpd.exe,qdun-data.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['qdun-data.qq.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
520,07.27 10:05:07,QQProtectUpd.exe,"qdun-data.qq.com:443 close, 262 bytes sent, 70 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['qdun-data.qq.com:443', '262', '70', '<1 sec']"
521,07.27 10:05:27,yundetectservice.exe,pan.baidu.com:80 error : A connection request was canceled before the completion.,cb4cfc43,<*> error : A connection request was canceled before the completion.,['pan.baidu.com:80']
522,07.27 10:06:36,chrome.exe *64,"s2.googleusercontent.com:443 close, 1477 bytes (1.44 KB) sent, 1303 bytes (1.27 KB) received, lifetime 04:01",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['s2.googleusercontent.com:443', '1477', '1.44 KB', '1303', '(1.27 KB', '04:01']"
523,07.27 10:06:36,chrome.exe *64,"www.gstatic.com:443 close, 1470 bytes (1.43 KB) sent, 54066 bytes (52.7 KB) received, lifetime 04:02",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['www.gstatic.com:443', '1470', '1.43 KB', '54066', '(52.7 KB', '04:02']"
524,07.27 10:06:36,chrome.exe *64,"ogs.google.com:443 close, 1784 bytes (1.74 KB) sent, 6672 bytes (6.51 KB) received, lifetime 04:02",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['ogs.google.com:443', '1784', '1.74 KB', '6672', '(6.51 KB', '04:02']"
525,07.27 10:06:36,chrome.exe *64,"www.google.com:443 close, 2012 bytes (1.96 KB) sent, 14811 bytes (14.4 KB) received, lifetime 04:01",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['www.google.com:443', '2012', '1.96 KB', '14811', '(14.4 KB', '04:01']"
526,07.27 10:06:38,chrome.exe *64,"www.google.com.hk:443 close, 4005 bytes (3.91 KB) sent, 201762 bytes (197 KB) received, lifetime 04:04",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['www.google.com.hk:443', '4005', '3.91 KB', '201762', '(197 KB', '04:04']"
527,07.27 10:06:38,chrome.exe *64,"www.gstatic.com:443 close, 1367 bytes (1.33 KB) sent, 2599 bytes (2.53 KB) received, lifetime 04:03",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['www.gstatic.com:443', '1367', '1.33 KB', '2599', '(2.53 KB', '04:03']"
528,07.27 10:06:38,chrome.exe *64,"www.gstatic.com:443 close, 1239 bytes (1.20 KB) sent, 20185 bytes (19.7 KB) received, lifetime 04:00",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['www.gstatic.com:443', '1239', '1.20 KB', '20185', '(19.7 KB', '04:00']"
529,07.27 10:06:43,chrome.exe *64,"yt3.ggpht.com:443 close, 1364 bytes (1.33 KB) sent, 1982 bytes (1.93 KB) received, lifetime 04:00",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['yt3.ggpht.com:443', '1364', '1.33 KB', '1982', '(1.93 KB', '04:00']"
530,07.27 10:07:31,chrome.exe *64,"play.google.com:443 close, 7522 bytes (7.34 KB) sent, 189670 bytes (185 KB) received, lifetime 10:00",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['play.google.com:443', '7522', '7.34 KB', '189670', '(185 KB', '10:00']"
531,07.27 10:07:48,chrome.exe *64,i.ytimg.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['i.ytimg.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
532,07.27 10:08:00,chrome.exe *64,"pubads.g.doubleclick.net:443 close, 22150 bytes (21.6 KB) sent, 60543 bytes (59.1 KB) received, lifetime 17:27",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['pubads.g.doubleclick.net:443', '22150', '21.6 KB', '60543', '(59.1 KB', '17:27']"
533,07.27 10:08:04,chrome.exe *64,"tpc.googlesyndication.com:443 close, 4573 bytes (4.46 KB) sent, 98668 bytes (96.3 KB) received, lifetime 07:20",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['tpc.googlesyndication.com:443', '4573', '4.46 KB', '98668', '(96.3 KB', '07:20']"
